date	ouv	haut	bas	clot	vol	devise	
19/09/2022 00:00	414.14	417.6	412.73	416.39	331129	USD	
20/09/2022 00:00	416.39	421.41	412.34	420.67	582415	USD	
21/09/2022 00:00	429.23	433.786	420.09	420.42	1116210	USD	
22/09/2022 00:00	418.93	424.72	413	422.01	783514	USD	
23/09/2022 00:00	418.405	420.01	407.58	413.12	1006936	USD	
26/09/2022 00:00	411.58	412.205	406.525	407.65	571153	USD	
27/09/2022 00:00	407.89	410.315	398.365	399.75	499393	USD	
28/09/2022 00:00	396.95	402.08	391.1	399.99	561620	USD	
29/09/2022 00:00	398	399.09	385.89	389.79	569951	USD	
30/09/2022 00:00	384.68	389.9	382.2	386.63	637253	USD	
03/10/2022 00:00	389.93	402.83	389.08	399.74	646244	USD	
04/10/2022 00:00	403.06	407.75	399.83	406.14	526622	USD	
05/10/2022 00:00	406.42	407.66	400.78	402.6	419644	USD	
06/10/2022 00:00	402	403.595	398.08	399.41	334247	USD	
07/10/2022 00:00	399.43	404.67	396.01	404.2	545494	USD	
10/10/2022 00:00	408.05	418.615	406.15	410.15	524391	USD	
11/10/2022 00:00	406.01	416.03	406.01	411.05	486515	USD	
12/10/2022 00:00	406.92	408.9	397.17	397.18	437616	USD	
13/10/2022 00:00	393.085	407.05	391.224	405.69	477091	USD	
14/10/2022 00:00	405.57	405.57	388.165	389.68	665964	USD	
17/10/2022 00:00	393.31	400.605	392.145	397.48	720892	USD	
18/10/2022 00:00	403.04	435.509	401.57	432.32	2463320	USD	
19/10/2022 00:00	433.02	447.565	430.36	440.09	1346749	USD	
20/10/2022 00:00	439.16	445.31	438.13	444.33	982127	USD	
21/10/2022 00:00	443.96	454.68	440.245	454.68	675039	USD	
24/10/2022 00:00	458.33	466.177	455.56	457.4	968409	USD	
25/10/2022 00:00	453.8	463.535	452.55	460.18	820364	USD	
26/10/2022 00:00	462.74	470.64	460.71	462.37	846838	USD	
27/10/2022 00:00	464.83	474.175	464.4	472.115	713265	USD	
28/10/2022 00:00	473.83	491.105	472.475	484.7	1097474	USD	
31/10/2022 00:00	480.39	488.23	479.434	486.58	573433	USD	
01/11/2022 00:00	486.08	491.155	483.91	485.72	577904	USD	
02/11/2022 00:00	484.13	488.45	481.52	481.62	671869	USD	
03/11/2022 00:00	479.1	489.95	478.55	485.09	664624	USD	
04/11/2022 00:00	485.58	486.5	472.57	481.8	677882	USD	
07/11/2022 00:00	482.49	489.96	481.09	488.81	494454	USD	
08/11/2022 00:00	489.1	494.66	486.844	493.77	620271	USD	
09/11/2022 00:00	490	492.44	484.32	485.42	635948	USD	
10/11/2022 00:00	488.48	491.22	479.7	490.55	720159	USD	
11/11/2022 00:00	480.95	482.76	462.61	463.49	1452642	USD	
14/11/2022 00:00	466.53	471.98	459.37	462.33	1131292	USD	
15/11/2022 00:00	465.81	474.99	458.06	467.22	1642220	USD	
16/11/2022 00:00	465.28	469.26	461.59	466.24	506145	USD	
17/11/2022 00:00	464.26	474.78	464.26	472.95	556163	USD	
18/11/2022 00:00	473.485	480.87	472.77	476.82	296460	USD	
21/11/2022 00:00	477.95	483.96	477.95	480.99	577383	USD	
22/11/2022 00:00	482.92	484.21	479.278	479.34	344412	USD	
23/11/2022 00:00	479.25	482.99	478.72	481.19	530543	USD	
25/11/2022 00:00	484.32	484.46	481.415	484.01	154647	USD	
28/11/2022 00:00	480.7	485.24	480.7	483.36	380467	USD	
29/11/2022 00:00	483.21	485.095	481.74	483.88	379977	USD	
30/11/2022 00:00	480.25	485.9	477.73	485.18	607180	USD	
01/12/2022 00:00	485.91	487.87	480.67	483.96	431286	USD	
02/12/2022 00:00	482.08	498.95	481.84	496.295	807377	USD	
05/12/2022 00:00	490.26	494.98	488.32	490.7	528649	USD	
06/12/2022 00:00	491.035	491.18	482.2	484.11	493559	USD	
07/12/2022 00:00	484.5	489.24	480.475	481.2	521272	USD	
08/12/2022 00:00	484	488.8	481.55	485.39	366711	USD	
09/12/2022 00:00	486.81	490.36	483.21	483.37	362269	USD	
12/12/2022 00:00	485.93	487.17	482.5	486.37	585684	USD	
13/12/2022 00:00	489.53	490.37	478.68	480.35	639388	USD	
14/12/2022 00:00	481.29	488.27	480.14	485.27	469018	USD	
15/12/2022 00:00	481.03	485.1	475.14	478.76	518978	USD	
16/12/2022 00:00	475.965	482.57	473.665	481.565	982701	USD	
19/12/2022 00:00	481.59	487.83	479.93	482.03	451552	USD	
20/12/2022 00:00	483.16	491.45	481.815	486.51	564892	USD	
21/12/2022 00:00	488.825	490.57	485.69	488.02	559599	USD	
22/12/2022 00:00	486.2	486.52	474.02	479.54	686563	USD	
23/12/2022 00:00	478.82	484.184	478.36	483.36	317108	USD	
27/12/2022 00:00	485.015	489.24	483.5	485.42	379645	USD	
28/12/2022 00:00	486.94	489	482.92	483.03	378116	USD	
29/12/2022 00:00	483.95	489.57	483.3	486.97	384291	USD	
30/12/2022 00:00	487.11	489.8	481.235	486.53	470019	USD	
03/01/2023 00:00	483.76	484.25	474.03	477.16	813822	USD	
04/01/2023 00:00	473.1	479.7	469.3	476.3	720523	USD	
05/01/2023 00:00	475.765	478.137	469.9	476.93	521049	USD	
06/01/2023 00:00	479.84	488	465.78	473.24	957686	USD	
09/01/2023 00:00	467.79	470.79	455.34	458.95	1191201	USD	
10/01/2023 00:00	462.02	465.47	456.895	462.32	444290	USD	
11/01/2023 00:00	464.095	465.55	461.04	462.98	490757	USD	
12/01/2023 00:00	462.9	465.88	459.19	461.79	480932	USD	
13/01/2023 00:00	446.8	453.711	444.78	449.8	891775	USD	
17/01/2023 00:00	450.635	453.48	446.7	447.11	905755	USD	
18/01/2023 00:00	447.57	448.11	440.66	441.21	789198	USD	
19/01/2023 00:00	443	445.92	439.03	439.31	657555	USD	
20/01/2023 00:00	441.17	443.35	437.62	443.29	574580	USD	
23/01/2023 00:00	443.15	446.831	440.86	441.46	778147	USD	
24/01/2023 00:00	448.33	450.86	437.69	449	1328583	USD	
25/01/2023 00:00	447.66	455.81	444.84	454.25	741085	USD	
26/01/2023 00:00	455.31	463.74	453.16	459.81	789113	USD	
27/01/2023 00:00	461.2	466.52	457.45	459.6	683090	USD	
30/01/2023 00:00	463.04	466.655	459.9	460.69	690983	USD	
31/01/2023 00:00	461.67	463.475	459.195	463.09	642309	USD	
01/02/2023 00:00	461.17	465.28	459.89	462.35	564747	USD	
02/02/2023 00:00	458.6	460.43	453.98	457.155	976158	USD	
03/02/2023 00:00	458.46	462.41	454.98	458.95	629153	USD	
06/02/2023 00:00	463.89	469.77	462.91	469.11	670191	USD	
07/02/2023 00:00	472.58	472.58	463.19	468.22	665232	USD	
08/02/2023 00:00	464.99	471.33	463.32	469.675	384666	USD	
09/02/2023 00:00	471.79	474.341	468.195	470.24	366615	USD	
10/02/2023 00:00	473.4	481.85	472.38	480.88	595269	USD	
13/02/2023 00:00	485.25	489.5	480.1	481.83	547380	USD	
14/02/2023 00:00	483.28	484.74	479.69	481.85	391276	USD	
15/02/2023 00:00	480.84	484.25	477.41	480.47	471189	USD	
16/02/2023 00:00	476.07	477.58	466.1	471.4	964910	USD	
17/02/2023 00:00	472.18	475.63	471	475.52	482770	USD	
21/02/2023 00:00	480.51	482.4	475.2	479.16	560204	USD	
22/02/2023 00:00	478.87	481.67	477.47	479.7	390428	USD	
23/02/2023 00:00	480	483.09	475.53	479.2	408959	USD	
24/02/2023 00:00	479.34	481.79	477.3	480.39	421243	USD	
27/02/2023 00:00	480.56	484.1	477.19	479.44	484513	USD	
28/02/2023 00:00	477.29	478.34	471.943	474.14	470312	USD	
01/03/2023 00:00	473.15	477.215	471.32	474.45	408427	USD	
02/03/2023 00:00	473.83	479.17	472.97	478.38	359846	USD	
03/03/2023 00:00	478.62	479.536	476.38	478.1	402408	USD	
06/03/2023 00:00	478	481.8	476.95	480.27	361040	USD	
07/03/2023 00:00	481.77	485.06	478	478.73	520752	USD	
08/03/2023 00:00	480.59	487.52	476.71	479.45	587036	USD	
09/03/2023 00:00	481.99	483	474.61	475.78	453578	USD	
10/03/2023 00:00	474.32	482.3	474.32	475.75	587038	USD	
13/03/2023 00:00	472.69	478.904	470.795	477.35	825627	USD	
14/03/2023 00:00	478.78	480.95	474.87	478.79	730193	USD	
15/03/2023 00:00	475.05	475.13	464.68	473.36	1093030	USD	
16/03/2023 00:00	470.87	478.05	467.79	473.09	741963	USD	
17/03/2023 00:00	475.09	475.09	463.39	465.8	2023617	USD	
20/03/2023 00:00	468.99	477.765	468.54	475.56	624716	USD	
21/03/2023 00:00	478.98	478.98	471.31	475.06	437225	USD	
22/03/2023 00:00	475.34	476.77	468.32	468.7	466692	USD	
23/03/2023 00:00	468.91	470.888	466.5	467.56	503129	USD	
24/03/2023 00:00	466.32	475.63	466.32	474.8	455013	USD	
27/03/2023 00:00	478.28	478.28	472.415	473.46	545989	USD	
28/03/2023 00:00	474.085	475.61	471.16	471.34	564641	USD	
29/03/2023 00:00	471.99	474.29	470.68	474.24	516553	USD	
30/03/2023 00:00	474.24	475.8	471.73	473.02	455555	USD	
31/03/2023 00:00	474.19	475.35	471.03	472.52	627005	USD	
03/04/2023 00:00	473.05	487.9	472.87	486.45	714793	USD	
04/04/2023 00:00	486.15	490.63	484.86	488.52	462189	USD	
05/04/2023 00:00	488.74	493.825	487.29	489.99	664301	USD	
06/04/2023 00:00	490.46	496.975	489.01	490.06	494348	USD	
10/04/2023 00:00	491.99	498.415	491.99	496.83	470459	USD	
11/04/2023 00:00	496.7	496.7	487.01	487.77	562474	USD	
12/04/2023 00:00	482.79	491.152	481.69	488.22	496963	USD	
13/04/2023 00:00	487.44	493.503	485.979	492.15	397790	USD	
14/04/2023 00:00	490.86	490.86	485.11	487.95	372803	USD	
17/04/2023 00:00	488.99	492.257	486.6	489.92	480880	USD	
18/04/2023 00:00	499.09	508.09	498	501.5	1052656	USD	
19/04/2023 00:00	501.58	503.33	493.88	495.19	374273	USD	
20/04/2023 00:00	494.53	495.83	489.07	490.625	334670	USD	
21/04/2023 00:00	493.94	493.94	480.61	482.53	660138	USD	
25/04/2023 00:00	480.7	480.92	475.57	475.59	371385	USD	
26/04/2023 00:00	473.34	473.615	459.63	461.68	747338	USD	
27/04/2023 00:00	461.875	466.33	461.15	464.97	641234	USD	
28/04/2023 00:00	464.35	466.16	462.46	464.39	486901	USD	
01/05/2023 00:00	465.05	471.05	464.55	469.37	849472	USD	
02/05/2023 00:00	468.45	468.45	457.27	458.84	458954	USD	
03/05/2023 00:00	458.91	459.475	452.69	453.06	437612	USD	
04/05/2023 00:00	453.48	453.66	446.21	452.03	411367	USD	
05/05/2023 00:00	453.78	457.1	452.08	455.56	421729	USD	
08/05/2023 00:00	456.5	458.3	450.065	450.9	397651	USD	
09/05/2023 00:00	452	453.91	450.515	452.38	265779	USD	
10/05/2023 00:00	453	453.23	448.71	453.18	278533	USD	
11/05/2023 00:00	451.92	452.22	448.54	450.595	300102	USD	
12/05/2023 00:00	452.3	453.5	447.8	450.98	272036	USD	
15/05/2023 00:00	450.8	453.347	449.42	451.91	283094	USD	
16/05/2023 00:00	451.54	452.375	447.68	447.715	259908	USD	
17/05/2023 00:00	450.5	458.41	449.94	457.24	432154	USD	
18/05/2023 00:00	455.44	456.74	449.43	457	547335	USD	
19/05/2023 00:00	456.74	458.27	452.86	455	363683	USD	
22/05/2023 00:00	454.98	457.365	451.59	454.71	275958	USD	
23/05/2023 00:00	452.28	456.4	450.9	452.65	457654	USD	
24/05/2023 00:00	453.44	456.743	451.22	452.81	441745	USD	
25/05/2023 00:00	451.08	451.08	439.7	442.84	613162	USD	
26/05/2023 00:00	443.25	451.77	442.1	448.29	467349	USD	
30/05/2023 00:00	448.3	449.05	444.24	448.17	515997	USD	
31/05/2023 00:00	444.995	445.88	443.06	443.907	735100	USD	
01/06/2023 00:00	446.35	450.76	443.42	449.65	433000	USD	
02/06/2023 00:00	452.498	456.355	450.555	454.38	434886	USD	
05/06/2023 00:00	455.77	456.88	452.54	454.77	379730	USD	
06/06/2023 00:00	456.35	459.33	454.394	458.72	337062	USD	
07/06/2023 00:00	458	463.7	455.01	461.8	408320	USD	
08/06/2023 00:00	462.75	466.42	461.46	464.26	438493	USD	
09/06/2023 00:00	464.1	464.1	460.39	462.63	359038	USD	
12/06/2023 00:00	462.465	462.87	458.18	459.89	430661	USD	
13/06/2023 00:00	456	456.97	445.89	452.33	725364	USD	
14/06/2023 00:00	451.42	453.41	448.57	452.53	468835	USD	
15/06/2023 00:00	453.3	458.45	453.3	456.14	396034	USD	
16/06/2023 00:00	458.045	461.77	456.6	459.17	480262	USD	
20/06/2023 00:00	459.485	461.89	457.48	458.38	384964	USD	
21/06/2023 00:00	461.48	467.12	458.01	466.17	352472	USD	
22/06/2023 00:00	466.36	466.36	461.6	463.29	326420	USD	
23/06/2023 00:00	463.55	465.42	458.13	459.29	491283	USD	
26/06/2023 00:00	456.17	456.17	446.735	452.88	464433	USD	
27/06/2023 00:00	451.01	455.63	451.01	453.19	359869	USD	
28/06/2023 00:00	454.78	454.78	447.46	449.72	426192	USD	
29/06/2023 00:00	449.505	457.53	448.78	457.435	304693	USD	
30/06/2023 00:00	459.25	462.67	456.79	460.38	440017	USD	
03/07/2023 00:00	459.99	463.28	457.55	462.395	195191	USD	
